fips,per_capita_health_cost,low_birthweight_percentage,food_environment,physical_exercise_opportunities,teen_births,limited_healthy_access,stis,primarycare_ratio,dentist_ratio,mentalhealth_ratio,otherproviders_ratio,disconnected_youth,unemployment,income_inequality,children_freelunches,single_parent_households,social_associations,water_violations,high_housing_costs,housing_overcrowding,segregation_black_white,segregation_nonwhite_white,homeownership,severe_ownership_cost,smoke_perc,obesity_perc,inactive_perc,drinking_perc,food_insecure_perc,preventable_hospitalization,mammogram_perc,flu_vaccine_perc,violent_crime,air_pollution,drive_alone_perc,long_commute_perc,traffic_volume,party,age_over_18,age_over_65,age_over_85,age_under_5,asian,avg_family_size,bachelors,black,hispanic,household_has_broadband,household_has_computer,household_has_smartphone,households_speak_asian_or_pac_isl,households_speak_limited_english,households_speak_other,households_speak_other_indo_euro_lang,households_speak_spanish,housing_mobile_homes,housing_one_unit_structures,housing_two_unit_structures,hs_grad,mean_household_income,median_age,median_household_income,median_individual_income,median_individual_income_age_25plus,native,other_single_race,pac_isl,per_capita_income,persons_per_household,pop,poverty,poverty_65_and_over,poverty_under_18,two_plus_races,uninsured,uninsured_65_and_older,uninsured_under_19,uninsured_under_6,veterans,white,white_not_hispanic
45041,10225,0.127716482781678,6.7,0.45761040289293903,0.0326111969492751,0.102028230405085,0.00865291629981381,989.75714286,1684.8658537,469.92857143,742.79032258,0.0568248388986526,0.0365476695557307,5.01887611195487,0.80003470866415,0.462456459185219,0.00121963540839744,1,0.1181961093,0.021352657,37.754650391,35.770643967,0.654454285220265,0.129379999187949,0.18,0.38,0.32,0.14,0.17,6613,0.44,0.43,560,10.2,0.84,0.28,32,republican,76.2,16.3,1.6,6.1,1.3,3.21,23.6,42.7,2.6,73.1,67.8,75.6,0.8,0.7,0.3,1.3,1.6,34.3,18.9,65.7,85,66648,39.2,47058,25706,32798,0.3,0.6,0.1,26127,2.6,138475,18.4,12.1,25.9,1.4,10.3,0,2.5,1.2,7.8,53.6,51.8
45043,9634,0.103004291845494,7.3,0.694421357092989,0.0265006669630947,0.0781339433940623,0.00618436216663691,1621.2368421,1886.3333333,1152.7592593,1638.1315789,0.0578778135048232,0.0453761755485893,5.13613974508709,0.834162871968654,0.458500042564059,0.00163942409141818,0,0.1332492644,0.0147662018,39.660749495,36.582563317,0.770937039544423,0.151892947679009,0.16,0.34,0.26,0.15,0.15,3643,0.44,0.47,477,9.4,0.82,0.35,44,republican,81.3,27,2,4.8,0.5,2.95,27.3,30.9,3.1,74.1,73.2,73.3,0.7,0.8,0.1,1.1,2.1,21.2,20.3,78.8,87.2,73686,49.5,48456,23586,30464,0.1,2.3,0,31382,2.41,61952,17.9,9.2,32.6,1.4,10.2,0.1,6.4,8.8,9.9,64.8,64.1
45045,9476,0.0824204604978478,7.6,0.799155631890964,0.023403177527055,0.128894364383622,0.00623869212389782,952.70112782,1553.5135952,440.25085616,725.2651622,0.0491155213033582,0.0293255603578249,4.57643925425118,0.513560009339019,0.289126232108954,0.0012370841118545,0,0.1131326682,0.0175650125,40.884614369,34.489162526,0.665031109045391,0.109786840170963,0.15,0.29,0.22,0.15,0.11,3035,0.47,0.54,533,9.5,0.83,0.29,63,republican,76.8,15.4,1.5,6.3,2.5,3.18,35.1,17.7,9.2,83.3,76.7,80.6,1.8,2.9,0.5,2.6,7.2,32.5,8.3,67.5,88,82940,38.2,60351,30374,39488,0.5,3,0.3,32679,2.57,507003,11.5,8.3,15.3,2.6,10.8,0.7,4.7,3.5,7.6,73.5,68.3
45047,10629,0.10495183369951,7,0.744850059574224,0.0352060353203406,0.0720399548944172,0.0086418875701798,950.74324324,1911.9189189,320.09502262,1105.328125,0.0799125576876366,0.036473476771984203,4.98275760607309,0.964772319827895,0.48595453129866095,0.00135029493284059,0,0.1312630977,0.0214512218,28.47531832,26.723173105,0.641930385562539,0.133925154970536,0.19,0.36,0.29,0.14,0.16,4430,0.46,0.5,617,10.5,0.84,0.23,32,republican,77,18.1,2.4,6.2,1,3.04,24.6,31.7,6,73.4,64.8,73.4,0.4,0.9,0.1,0.5,4.1,36,12.1,64,85.2,60286,39.5,42336,23996,31302,0.1,0.9,0,24752,2.46,70411,20.8,10.6,35.9,1.9,11.8,0.2,6.4,7,7.7,64.3,59.7
45051,9465,0.0948465919529671,7.9,0.841985064484146,0.0276125963079787,0.0627231328414243,0.00549707742717573,1691.715736,2493.8188406,669.54669261,1065.4705882,0.0561702127659575,0.041893578787089,4.02610002732987,0.630124182133796,0.396408979234678,8.9417525835063e-4,0,0.1511994687,0.0178096213,41.078392287,31.725145821,0.708000871012396,0.14559476513204,0.17,0.31,0.25,0.18,0.12,4347,0.43,0.48,569,9.8,0.83,0.27,58,republican,81.7,23.2,1.8,4.8,1.4,3.03,23.6,13.3,6,84.2,76.3,80.2,1.1,1.6,0.4,2.1,4.2,28.2,15.6,71.8,89.6,67022,45.9,50704,25980,30549,0.5,2,0,28202,2.5,332172,15,6.6,26.5,1.7,13.8,0.1,6.2,4.3,10.5,81.1,77.3
45055,9779,0.0941930471936298,7.8,0.523834222085353,0.0327148073626947,0.074061022127494,0.00450519712159419,1625.9,3644,780.85714286,1929.1764706,0.205956112852665,0.0354649153128241,4.2966077123804,0.713476362960899,0.387837024152004,0.00115320745433298,0,0.1143707483,0.009334163,22.648546004,22.388365024,0.821648612733057,0.135942065811206,0.16,0.39,0.28,0.16,0.12,4287,0.46,0.5,349,10.3,0.85,0.47,26,republican,76.5,18,2,5.6,0.2,3.2,20.3,23.6,4.4,74.1,74.2,74.8,0.5,0.6,0,0.8,4.4,17.9,25.5,82.1,87.8,63699,41.1,51479,27414,37162,0.2,1.6,0.1,25442,2.59,65112,14.9,12.4,19.3,3,10.5,0.8,3.8,1.1,11.9,71.2,68.8
45057,9454,0.0959850338178155,7.5,0.597375150028701,0.0343312621602962,0.120957820830507,0.00340356564019449,2203.5714286,2980.625,2119.5555556,1987.0833333,0.0551378446115288,0.0379333889689705,4.92075387031636,0.570317807805541,0.358041814352494,0.00124257158292815,0,0.0989066442,0.0148662042,42.355667232,35.347998701,0.781931846040696,0.0998247011952191,0.16,0.32,0.26,0.16,0.12,6048,0.38,0.48,410,10.8,0.83,0.48,21,republican,78.3,20.4,1.9,6,1.3,3.21,26.9,21,5.4,78.8,73.9,76.8,1.2,0.6,0.1,1.2,3.8,20.3,11.8,79.7,85.9,79192,42.1,58849,28557,36816,0.1,0.8,0,30742,2.66,92308,13.4,9.3,18.8,2.5,8.6,0.3,3.1,0.9,8.5,74.3,70.2
45059,10708,0.104544604451094,6.9,0.539714745179374,0.0384615384615385,0.127168052053745,0.00611835806606032,1806.7027027,3721.8888889,1595.0952381,2576.6923077,0.0973729297544261,0.0358709850286365,4.51183216783217,1,0.454086920472604,0.00122666347534706,1,0.1080271565,0.0198311408,25.999125223,24.595441338,0.704055492058487,0.128667138279722,0.2,0.36,0.31,0.14,0.14,3507,0.41,0.47,551,10.6,0.83,0.38,18,republican,78,17.9,2.2,5.8,0.5,3.04,16.2,24.1,4.9,73.1,62.2,71.4,0.5,0.7,0,1.5,4.1,30.2,29.4,69.8,80.9,58059,40.7,43304,21883,31163,0.1,2.3,0.1,23004,2.52,66846,20.3,11.9,30.6,2.9,11.7,0.2,5.7,3.2,8.1,70.1,67.9
45063,9324,0.0854803010181496,8.2,0.633634537769969,0.0244021803331252,0.0765223136426173,0.00504056536907949,1660.8114286,2153.5182482,633.11587983,1224.1991701,0.0658377057428305,0.0286790659788216,4.08340727595386,0.548855808060813,0.330710083211701,0.001128536137241,0,0.1022432113,0.0184608231,38.327022004,31.891057607,0.739576686289489,0.107415763720602,0.16,0.32,0.23,0.19,0.1,3932,0.45,0.49,346,10,0.84,0.37,59,republican,76.7,15.4,1.7,5.9,1.9,3.07,30.4,14.8,6,83.5,76.8,82.1,1.2,1.4,0.3,1.6,4.5,25.8,17.3,74.2,89.6,79492,39.1,61173,32024,40162,0.3,1.4,0.1,31671,2.54,290278,12.5,7.2,18.4,2.4,9.5,0.6,3.7,3.5,9.9,79.1,74.9
45067,10139,0.123334602207842,6.2,0.593339785856875,0.0468065831194323,0.0593678473020386,0.0103537532355479,2407.1538462,4434.1428571,1001.2580645,1724.3888889,0.0989966555183947,0.0550791811510236,6.0145353584844,1,0.578627640480464,9.2672482663854e-4,0,0.1526360544,0.0123242349,16.594346574,15.022457558,0.706014907262957,0.159130101552021,0.2,0.44,0.38,0.14,0.21,6837,0.43,0.31,742,9.9,0.81,0.49,19,democrat,77,19,1.5,6.2,0.7,3.35,13.5,56.7,2.8,48.4,44.9,58.2,0.4,0.4,0,0.5,2.1,34,33.9,66,78.9,49353,40.7,32063,19308,27280,0.6,1.3,0,20160,2.69,31308,22.7,17.5,30,1,12.8,0.5,3,1.5,7.1,39.7,38.6
45069,10130,0.109726880689986,6.1,0.269242733211212,0.0534769463340892,0.0905450258632012,0.0104380242311277,5365,3771.1428571,455.13793103,2639.8,0.113112391930836,0.0511084416293546,5.34846492923981,1,0.555191256830601,5.5917986952469e-4,1,0.103575184,0.0276322548,26.150283349,22.213779381,0.657658597662771,0.128367670364501,0.21,0.39,0.32,0.15,0.2,5680,0.43,0.33,895,10.3,0.83,0.33,16,democrat,79.4,17.4,1.5,5.3,0.4,3.15,8.9,50.5,3.3,57.7,49,63.8,0.1,0.3,0.2,0.4,1.1,37.1,28.8,62.9,77.2,45340,40.3,33586,19932,27737,3,0.5,0,17456,2.49,26753,26.4,26.4,38.4,4.1,11.9,2.5,2.6,2.3,7.1,41.5,39.1
45071,9317,0.11826544021025,6.9,0.540897941772422,0.0318224518553311,0.130701146670044,0.00828829765121596,1539.52,3501.8181818,1674.7826087,1926,0.114541387024609,0.0313572041166381,4.82687056253413,0.824128862590401,0.469955799784972,0.00127312409062565,0,0.0913274336,0.0248190279,32.419474522,35.163063534,0.730169355378539,0.101250618243482,0.18,0.36,0.31,0.16,0.14,4065,0.49,0.51,290,10.2,0.87,0.35,9,republican,78.2,19.2,2.3,5.9,0.2,3.12,17.9,31.1,7.5,67.4,60.6,70.7,0.1,2.1,0.4,0.9,5.7,26.7,24.6,73.3,82,61507,42,44226,25159,32632,0.3,4.2,0,24959,2.5,38194,17.6,11.7,27,0.9,8.7,0.3,2.5,2.2,7,63.2,59.9
45075,10828,0.124012415349887,6.3,0.414936054745354,0.0320350311131597,0.0593999813904715,0.0113059582056793,2302,2804.3225806,663.61832061,1259.9130435,0.0841545132045723,0.0575374992760758,5.59320366305911,0.991695346401317,0.509178545790175,0.00138323654488088,0,0.146128266,0.0185851319,28.64927138,27.789019884,0.680306982952133,0.143368812299375,0.17,0.41,0.29,0.13,0.21,4304,0.45,0.33,501,10.5,0.85,0.4,19,democrat,77.9,19,2.2,5.5,0.7,3.42,19.9,61.7,2.2,68.8,62.2,70.5,0.5,0.6,0.3,0.8,2.4,32.7,30.9,67.3,85.9,51073,40.3,37955,20977,30047,0.4,0.3,0.1,20716,2.57,87687,23.6,16.4,38.2,2.1,11.2,0.4,2.3,2.2,6.6,34.8,33.3
45077,9891,0.0786036570885775,7.5,0.747030799167953,0.0208179050440221,0.115159479089781,0.00473764769717928,1624.7236842,1983.1269841,892.40714286,1403.7865169,0.0501039706901673,0.0336639294728236,4.9688772845953,0.602788941663622,0.322392664324278,0.00138485086532933,0,0.1329479769,0.0174265673,37.631840278,33.423438854,0.675862796833773,0.139081114225648,0.17,0.32,0.24,0.18,0.12,4109,0.49,0.51,342,10.4,0.84,0.4,23,republican,81,16.1,1.5,5,2,2.95,26,6.8,3.7,78.3,73.6,77.7,1.3,1.3,0.2,1.7,2.9,32.9,17.4,67.1,85.3,65834,36.2,49573,23331,35552,0.2,1,0,26061,2.45,124029,16.6,7.9,13.3,1.6,9.7,0.2,5.6,5.2,7.7,88.3,85.7
45079,9638,0.107665214017074,6.7,0.759661798056717,0.0174909637476291,0.105196888552525,0.00981554549165193,1162.6892655,1102.5957447,303.05263158,820.94257426,0.0484125197027697,0.0343777285926046,4.74722598105548,0.629818883779027,0.44871484694524094,0.00120507687224241,1,0.1522181944,0.0159505871,43.129983814,40.974611573,0.588454450498639,0.164408218015576,0.16,0.33,0.25,0.19,0.16,3796,0.46,0.45,796,9.8,0.77,0.3,116,democrat,78.5,12.3,1.2,5.8,2.9,3.22,39.1,46.9,5.2,82.3,78,84.9,2.1,1.6,0.8,2.8,5,40.5,5.1,59.5,91.5,76280,33.4,54767,27682,37863,0.2,2,0.1,30175,2.51,411357,16.2,10.3,20.9,3,9,0.4,3.9,4,9.8,44.9,42.3
45083,9816,0.089746597841389,7.3,0.770508640307836,0.0280712776286481,0.137275656318698,0.00577473326076897,1461.2095238,2051.5555556,879.23809524,1082.3724138,0.0690703735881842,0.0311291413116971,4.32258212938254,0.613001805806362,0.371421605186163,0.00130681040494828,1,0.1123416279,0.0224744303,40.891394008,36.505678996,0.696013607815771,0.114972824605093,0.17,0.32,0.28,0.16,0.12,4255,0.49,0.48,419,9.5,0.84,0.29,39,republican,76.7,15.9,1.8,6.1,2.4,3.14,24.5,20.4,6.8,79.1,71.5,77.3,1.4,2,0.2,2.7,5.6,29.4,13.3,70.6,85.7,69514,38.2,52332,26358,35522,0.1,1.7,0,27240,2.57,307617,14,9.4,21.3,2.2,10,0.2,5.3,3,7.7,73.2,68.3
45085,10069,0.104843473124631,6.4,0.685610854675402,0.0324634524358061,0.112741044194833,0.00728143981581139,1978.6481481,2173.7142857,710.08,1098.0618557,0.082962709544988,0.0402538531278332,4.51042566983578,0.999821343496903,0.480326536928851,0.00103886866266718,0,0.1276569142,0.0259708441,31.142543341,29.327212952,0.64681430342514,0.137635181997996,0.18,0.38,0.28,0.15,0.18,5812,0.45,0.47,621,10.5,0.84,0.24,33,democrat,75.8,15.9,1.7,6.7,1.4,3.05,19.3,46.7,4,74.9,70.1,73.9,1.1,0.6,0.3,1.7,4.9,35.4,23.1,64.6,85.5,59059,36.4,45661,25126,32148,0.3,1.1,0.1,23460,2.5,106757,18.7,12.2,27.2,3.2,11.4,0.7,3.7,3.5,13.9,47.2,45.2
45087,11153,0.123048668503214,7.4,0.652808949967197,0.0466812545587163,0.0467824333310314,0.0073718996259578,2503.3636364,5482,1054.2307692,2741,0.143218197135636,0.0414436194094284,4.92682765025872,0.999257425742574,0.499484713156991,0.00177942404764499,0,0.0952549889,0.0137931034,26.687405286,25.685270142,0.693347193347193,0.108320251177394,0.19,0.39,0.3,0.15,0.16,4741,0.53,0.45,671,10.2,0.86,0.4,6,republican,78.5,19.6,1.9,5.6,0,2.9,11.3,30.7,1.6,66.3,55.4,66.8,0.1,0,0,0.2,1.2,31.7,21.1,68.3,81.2,54837,44,41186,21599,29859,0.1,0.2,0,23470,2.36,27490,21.6,12.6,36.5,3.4,10.5,0,3.4,0,8,65.5,64.6
45091,9889,0.0839038601602331,8.1,0.728030326487462,0.021311019954567,0.0707911018387866,0.00530703087761176,2277.2564103,2108.6,606.45575221,1692.0864198,0.0536745313279635,0.0325847284605962,4.4668347768885,0.391407617301442,0.332133643341721,0.00113346769804721,0,0.1120689655,0.0141928494,41.680531505,35.300437771,0.715388925678773,0.103119937287693,0.15,0.32,0.24,0.18,0.11,5072,0.45,0.52,384,11,0.83,0.44,48,republican,75.6,14,1.2,6.1,2.1,3.11,33.3,19.2,5.5,87.6,80.6,85.7,1.3,0.9,0.3,2.4,4.4,28,10.2,72,90.8,87632,38.7,65361,32174,41989,0.8,1.6,0,34010,2.59,265872,10.5,7.6,14,2,8.1,0.1,2.8,2.9,8.8,74.2,70.5
46099,9259,0.0667189568116084,8.2,0.921123751976774,0.0245872581788717,0.0452310127947459,0.00584786020273996,1096.6046512,1872.5825243,543.31267606,463.64423077,0.0377035132819195,0.0260666498359,3.93617644903642,0.36332512463211,0.306817444701507,0.00144738516350681,0,0.0966488313,0.0222160123,52.871717784,41.454826195,0.636517475249504,0.103078528921363,0.15,0.32,0.19,0.19,0.11,4734,0.54,0.59,403,8,0.84,0.12,87,republican,74.7,12.7,1.7,7.7,2.1,3,33.1,5.7,5,85.4,79.7,81.1,1,2.4,2.6,2.5,3.8,36.8,4.3,63.2,92.5,77169,34.9,61772,33737,40113,2.1,1.4,0,31716,2.38,188674,10,8,12.6,3,8,0.6,5.4,5.1,7.5,85.8,82.5
46103,9050,0.0692012360707932,7.8,0.944912232040258,0.0334181749622926,0.0828697313181044,0.00660063010141546,1112.5353535,1201.3870968,363.93811075,481.59051724,0.0742464090633219,0.0305761470499351,4.0298883120969,0.414230301626816,0.378080234911313,0.0012892564984883,1,0.10533222,0.021669627,52.572747092,34.470832433,0.688265516766824,0.104283403277612,0.16,0.29,0.19,0.18,0.12,4326,0.46,0.48,562,5.5,0.83,0.11,53,republican,76.7,17.4,2.2,6.6,1.3,3.02,31.5,1.2,5.2,83.7,79.5,76.6,1,0.5,1.2,1.4,2.3,31.4,10.9,68.6,93.5,76958,39,57039,29805,34264,8.9,0.5,0.2,31874,2.42,110685,13.8,7.6,21.2,5.1,10.8,0.1,6.1,6.4,12.7,82.9,79.9
50021,10285,0.0571819425444596,8.1,0.847198338794977,0.0141802067946824,0.045407877776516,0.00201397938632863,1374.1162791,1364.4651163,329.61797753,803.7260274,0.0793510324483776,0.0313082011431507,4.42273988286582,0.44653761205664494,0.278801843317972,0.00130316313233029,1,0.1526399365,0.038712226,82.211284894,42.043100405,0.725034798170611,0.150892748200268,0.15,0.31,0.21,0.18,0.12,3945,0.48,0.49,162,8.6,0.81,0.26,114,democrat,82.1,21.3,2.5,4.4,1.1,2.89,30.8,0.9,1.5,80.1,78.5,67.5,0.8,0.4,0.1,2.8,2.8,28.6,6,71.4,92.6,71158,46.5,56139,30112,37067,0.2,0.2,0,31391,2.24,58892,10.1,8.2,10.7,1,4.6,0,1.8,1.7,7.3,96.6,95.3
50023,9349,0.0723048812320543,8.2,0.830231464373299,0.0127627627627628,0.046182806653341,0.00312231943729628,940.16129032,1162.8,185.15923567,922.85714286,0.0563564875491481,0.0259732730382352,4.47278485962305,0.313165537270087,0.366811044937737,0.00205867215645908,1,0.1453166633,0.010374288,72.446322151,27.894355181,0.707983108787452,0.138568892192081,0.15,0.23,0.17,0.21,0.11,3382,0.48,0.51,101,6.1,0.74,0.33,106,democrat,81,19,2.2,4.8,0.8,2.82,41.8,0.9,1.9,83.3,80.8,70.1,0.7,0.8,0.2,3.7,1.3,29.6,5.9,70.4,93.7,80700,43.7,62791,33620,42066,0.3,0.1,0.1,35236,2.26,58350,10.6,6,15.3,2,3.1,0,1.3,1,7.1,95.9,94.2
50025,9498,0.0706501315295002,8,0.696470693954575,0.0209255052014827,0.0456398609147889,0.00265926427021857,952.64444444,1527,147.43448276,950.13333333,0.069377990430622,0.0285297884555933,4.48546460565607,0.45681942669344494,0.351002865329513,0.00142293965336257,1,0.1673306773,0.0170962651,62.942371456,28.714122299,0.677895177319803,0.167072050159451,0.15,0.24,0.18,0.19,0.13,3379,0.46,0.37,167,8.2,0.72,0.28,93,democrat,82,21.9,2.6,4.5,1,2.77,38.1,1.2,2.3,73.5,83.3,67.7,0.7,0.6,0.3,2.6,1.5,32.7,6.3,67.3,92.4,71700,47.6,51985,28936,33119,0.3,0.3,0,32535,2.17,42823,13.7,8.4,18.4,2.5,5.2,0.3,1.6,0.1,8,94.7,93.1
53005,9791,0.06553876478318,8.3,0.774268311479247,0.0252102750625142,0.0441790944530389,0.0046374091062769,1467.9333333,1431.751773,385.26145038,952.25,0.0559325319891431,0.0520770255540753,4.3436420057832,0.496980017561131,0.289716010214347,8.8307572752824e-4,1,0.1118561639,0.0397544578,46.609373798,24.02859312,0.683572122902667,0.116128567310464,0.13,0.31,0.17,0.18,0.11,4336,0.44,0.5,195,9.2,0.81,0.21,212,republican,73.2,14.5,1.6,7.1,2.6,3.26,30.9,1.6,21.7,84.9,82.1,81.9,2.4,3.3,0.6,3.2,14.5,31.2,9.6,68.8,90.2,87525,35.8,69023,33590,44185,0.8,8.9,0.1,32882,2.72,197518,11.9,6.4,17.5,3.9,7.3,0.4,2.4,1.9,8.9,82.1,70.4
53007,9177,0.0608736792304053,8.4,0.853863884173188,0.0249282092014419,0.0604379837715485,0.0035148236708348,850.36666667,1262.8852459,263.82191781,621.25806452,0.0730506155950752,0.0452610794207986,4.23481717636872,0.564335290977042,0.276795238897311,0.00146342100793122,0,0.1222076216,0.0338235294,76.999224205,19.361403964,0.658178186746558,0.11989285849021,0.13,0.27,0.18,0.19,0.1,2102,0.42,0.33,148,6.9,0.77,0.16,186,republican,76.3,18.6,2.5,6.1,0.8,3.25,25.8,0.6,27.9,81.3,78.3,78,0.5,4.8,0.2,1.8,19.6,35.6,10.4,64.4,82.6,79143,40.1,58795,28892,35393,0.9,13.5,0,30870,2.64,76229,11.7,9.6,17.1,3.8,9.5,0.6,3.5,3.9,8.3,80.4,68
53009,8346,0.0595939751146038,7.2,0.77106324575654,0.0239926433706738,0.0883612498529494,0.00261017038980311,1019.9189189,1080.8028169,299.75390625,834.09782609,0.0620287868403016,0.0638601498394577,4.419592921976711,0.474129640315445,0.37755183096354,9.6722049977475e-4,1,0.1381748072,0.0205152672,58.685597355,38.494240161,0.70652572406208,0.144827153916069,0.14,0.29,0.2,0.16,0.15,1915,0.37,0.5,280,5.8,0.78,0.22,89,democrat,82.8,28.8,3.3,4.7,1.7,2.76,27.4,1.1,6.3,84.5,79.8,70.1,1.3,0.9,0.6,1.6,2.9,29.6,12.9,70.4,92.5,67839,50.8,52192,27638,36012,4.9,0.7,0,30283,2.25,75392,14.5,7.3,23.2,3.9,7.6,0.5,5.7,3.8,14.5,87.7,82.8
53011,9506,0.0617351313430509,8.1,0.927593608282808,0.0169595579771315,0.0461900195503605,0.00392716209867206,1416.8447761,1404.8309038,294.35369578,1585.0559211,0.0652935118434604,0.0482867598859142,3.87462936895385,0.394205003631264,0.247431046192656,7.1632785061614e-4,0,0.1278485665,0.0289312768,43.001920045,24.648710941,0.665197467380278,0.126852027732928,0.14,0.31,0.17,0.19,0.12,3715,0.46,0.44,220,8.3,0.79,0.36,405,democrat,75.7,15,1.7,6.2,4.6,3.15,30.6,1.8,9.6,90.1,86.7,84.8,4,2.8,0.5,5.4,5.7,33,4.6,67,92.7,95792,38.4,75253,36268,45227,0.6,2.6,0.8,35860,2.69,473252,9.3,7.2,11.8,5.1,5.8,0.7,2.6,2.3,9.2,84.6,78.5
53015,9818,0.0623309420204634,7.3,0.735113758422029,0.0280088117610035,0.086006953862904,0.00453652604994856,1527.2857143,1702.921875,246.57692308,1238.4886364,0.0968459361099879,0.0594255601768177,4.49937455325232,0.543628769239572,0.366854215653342,9.5407351978299e-4,1,0.1413071228,0.0211746912,67.540435779,20.688855413,0.660386018310506,0.136431226765799,0.18,0.35,0.23,0.18,0.14,3483,0.47,0.45,259,6.9,0.8,0.3,232,republican,77.1,18.8,2.2,6,1.3,3.04,17,0.8,9,82.6,76.6,76.5,1.5,1.2,0.2,1.7,4.9,33.9,10.2,66.1,89.3,71700,41.3,54506,27688,38040,1.5,1.6,0.2,28876,2.52,106778,14.4,9.3,18.1,5.6,5.2,0.1,1.9,0.7,11.6,89,83.6
53021,9628,0.0601131541725601,8.6,0.606591353965431,0.0387172981013212,0.0841607906835715,0.00572048846675712,4187.5,2246.3571429,754.776,1814.3653846,0.0671761151590546,0.0606082513977251,3.63195069132101,0.719063382338623,0.334954713183495,4.8846675712347e-4,1,0.1226452906,0.1027628702,38.921429237,32.082448175,0.686730506155951,0.107953883777804,0.14,0.33,0.21,0.18,0.07,3843,0.41,0.46,211,9.4,0.8,0.18,309,republican,67.2,9,0.9,9.1,2.2,3.81,17.7,2.2,53.1,84.6,74.5,82.3,1.6,13.9,0.4,2.4,41.1,31.5,9.9,68.5,75,79145,30.3,63584,28942,35630,1.3,18.8,0.2,24380,3.36,92009,15.2,9.4,21.5,4.8,14.3,2.2,4.5,3.2,6,70.5,40.4
53025,8739,0.0609884332281809,8.1,0.794097845601436,0.0404890178201409,0.0955787411849192,0.00361504024884928,2378.95,1908.4509804,465.69856459,1232.0379747,0.0810810810810811,0.0623895140775234,3.8811362489813295,0.673511394266111,0.262736587448413,9.4579541394312e-4,1,0.0924983028,0.0693301998,43.562356018,30.557608776,0.618120126586408,0.0960341210057442,0.16,0.34,0.24,0.17,0.09,2648,0.37,0.29,278,9.2,0.74,0.21,93,republican,70.4,13.5,1.4,8.1,1,3.64,17.7,0.8,41.6,82.6,72.5,78.2,0.8,8.3,0.1,2.1,28.9,37.5,25.3,62.5,76.7,71451,32.9,55556,26262,32326,1.2,23.8,0,24280,3.07,95502,14.8,7.7,20.3,4.2,12.7,2.5,3.1,1.2,8.2,68.9,54
53027,9354,0.072832802845909,7,0.816640795637183,0.0281928597718071,0.118842614033545,0.00294372532566681,2907.88,1997.3243243,335.91363636,1103,0.102238556632142,0.0673094026824149,4.38374674259241,0.65168433005299,0.361700689468704,0.00115548096895333,0,0.1225292045,0.0287586458,68.308866734,24.372158128,0.662137777306018,0.137871559633028,0.15,0.36,0.24,0.18,0.14,3888,0.36,0.42,244,6.1,0.77,0.35,172,republican,79.5,21,2.4,5.4,1.5,2.99,16.5,1.2,10,83,75.1,71.5,1,1.9,0.4,1.7,5.8,33,12,67,89.7,66880,44,51240,26117,32346,4.2,0.8,0.3,27210,2.43,72779,14.4,7.2,20.2,4.3,7.3,0.4,3.8,4.5,12.3,87.7,79.4
53029,7980,0.0496050552922591,7.8,0.861921381805212,0.0143727895251712,0.0775325484689068,0.00269363508459698,2682.5483871,1384.5901639,351.91666667,1797.0212766,0.102047244094488,0.0522698394362943,3.86245450670514,0.346575649059982,0.238421264599275,8.6581127719188e-4,1,0.134057971,0.015573525,69.899271985,45.245222886,0.692905366080782,0.136839905668826,0.12,0.29,0.16,0.19,0.12,2596,0.38,0.42,107,7.4,0.74,0.3,64,democrat,81.7,24,2.2,5.6,4.9,2.75,33.6,3.1,7.7,90.6,88.1,81.9,4.9,1.1,0.3,2.3,4,28.5,8.2,71.5,95.3,86613,44.2,68604,33871,40833,1,1.3,0.4,37087,2.31,82866,7.8,5,9.8,4.7,4.9,0.3,3.3,4.5,19.3,84.6,79.2
53033,9792,0.0660445856259572,8.3,0.974170601512286,0.00980186077704208,0.0277634213216421,0.00446713931745109,828.7198031,939.09293524,234.35439186,1004.5717499,0.0515954409930008,0.0345336052569066,4.64642857142857,0.331041927845104,0.239718885222021,8.7771040491188e-4,1,0.1449046328,0.0321636548,55.711328154,34.355918822,0.571196369799001,0.144798050131064,0.09,0.22,0.13,0.2,0.12,2845,0.4,0.52,341,7.5,0.62,0.44,826,democrat,79.6,13,1.7,5.8,17.6,3.06,52.5,6.5,9.7,91.6,88.8,87.6,12.6,5.6,2.5,7.3,6.2,43.1,1.9,56.9,93.1,128360,37,94974,45489,57130,0.6,4.2,0.8,52462,2.45,2195502,8.9,8.4,10.4,6.4,5.3,1,2.1,1.8,5.8,64,59.6
53035,8450,0.063519313304721,7.9,0.852134128131309,0.0155425810348299,0.0749926124523659,0.00413641925724624,1548.9186047,1278.6966825,304.17700113,1420.0263158,0.0838016944887174,0.0464906213126094,3.9990207846358,0.329547948211543,0.282336086924165,8.3704309833567e-4,1,0.1340492216,0.0190330789,50.452741437,26.315818439,0.665873187621727,0.13476426823989,0.12,0.31,0.16,0.19,0.12,2434,0.39,0.48,263,7,0.69,0.34,200,democrat,79.4,17.4,1.6,5.8,4.8,2.94,33.2,2.7,7.8,91.4,88.2,83.8,4.5,1,0.2,2,2.8,32.2,7,67.8,94.8,93122,39.1,75411,36449,45394,1,2.2,0.8,37493,2.48,265882,8.7,5.7,10.3,7.6,4.7,0.3,3.3,3.8,16.8,80.9,76.7
